NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240513;0.0;1;13.8;1;425;9;26.3;1;1438;9;19.8;1;20.1;1;12.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240514;20.9;1;14.0;1;1732;9;19.3;1;854;9;15.5;1;16.7;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240515;5.4;1;11.9;1;517;9;20.1;1;1634;9;14.1;1;16.0;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240516;2.6;1;10.5;1;18;9;17.0;1;1645;9;12.4;1;13.8;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240517;1.0;1;6.4;1;409;9;22.3;1;1530;9;14.9;1;14.4;1;15.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240518;1.0;1;10.5;1;412;9;19.0;1;1636;9;14.0;1;14.8;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240519;0.2;1;7.4;1;401;9;23.9;1;1416;9;16.2;1;15.7;1;16.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240520;5.0;1;11.3;1;422;9;26.0;1;1427;9;17.5;1;18.7;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240521;7.3;1;13.1;1;59;9;22.1;1;1329;9;16.1;1;17.6;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240522;0.2;1;13.2;1;317;9;21.5;1;1456;9;16.4;1;17.4;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240523;0.0;1;13.0;1;401;9;22.0;1;1456;9;15.5;1;17.5;1;9.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240524;2.6;1;10.0;1;53;9;21.5;1;1507;9;14.5;1;15.8;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240525;0.0;1;8.8;1;356;9;24.6;1;1544;9;16.9;1;16.7;1;15.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240526;1.2;1;11.6;1;232;9;24.0;1;1120;9;17.2;1;17.8;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240527;0.0;1;14.5;1;340;9;22.5;1;1154;9;17.0;1;18.5;1;8.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240528;0.0;1;9.7;1;408;9;23.0;1;1448;9;16.6;1;16.4;1;13.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240529;5.0;1;12.0;1;213;9;22.3;1;1547;9;16.8;1;17.2;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240530;9.7;1;14.5;1;2246;9;21.0;1;1428;9;15.7;1;17.8;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240531;10.3;1;10.7;1;321;9;19.8;1;1304;9;13.6;1;15.3;1;9.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240601;0.0;1;11.5;1;307;9;20.7;1;1457;9;15.5;1;16.1;1;9.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240602;5.6;1;13.2;1;151;9;16.7;1;1623;9;14.9;1;15.0;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240603;0.0;1;14.0;1;327;9;18.1;1;1244;9;15.6;1;16.1;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240604;0.0;1;12.6;1;418;9;24.6;1;1612;9;18.1;1;18.6;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240605;0.0;1;13.9;1;128;9;28.5;1;1603;9;20.9;1;21.2;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240606;2.8;1;13.1;1;426;9;25.1;1;1116;9;18.7;1;19.1;1;12.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240607;0.0;1;14.8;1;309;9;27.7;1;1258;9;21.5;1;21.3;1;12.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240608;3.0;1;16.5;1;327;9;28.4;1;1438;9;20.5;1;22.5;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240609;0.2;1;16.6;1;553;9;23.5;1;1516;9;18.6;1;20.1;1;6.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240610;0.0;1;11.7;1;411;9;24.0;1;1446;9;18.1;1;17.9;1;12.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240611;0.0;1;11.8;1;433;9;19.1;1;1332;9;14.3;1;15.5;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240612;0.0;1;7.6;1;233;9;21.9;1;1423;9;14.9;1;14.8;1;14.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240613;2.2;1;7.0;1;344;9;23.4;1;1524;9;16.2;1;15.2;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240614;22.7;1;13.9;1;411;9;24.2;1;1458;9;17.9;1;19.1;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240615;0.0;1;11.9;1;444;9;22.6;1;1500;9;16.8;1;17.3;1;10.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240616;2.4;1;9.7;1;358;9;25.2;1;1359;9;18.2;1;17.5;1;15.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240617;3.2;1;15.4;1;402;9;25.4;1;1547;9;19.0;1;20.4;1;10.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240618;0.0;1;15.0;1;104;9;31.4;1;1505;9;23.9;1;23.2;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240619;13.6;1;16.0;1;352;9;29.2;1;1435;9;22.4;1;22.6;1;13.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240620;11.6;1;18.7;1;1750;9;26.0;1;1249;9;20.3;1;22.4;1;7.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240621;5.0;1;16.9;1;2238;9;25.2;1;1447;9;19.4;1;21.1;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240622;10.7;1;15.0;1;1407;9;23.1;1;1323;9;16.9;1;19.1;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240623;0.0;1;13.1;1;319;9;22.7;1;1256;9;18.3;1;17.9;1;9.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240624;0.0;1;15.0;1;354;9;29.0;1;1559;9;22.2;1;22.0;1;14.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240625;0.0;1;15.7;1;409;9;30.7;1;1521;9;23.4;1;23.2;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240626;0.0;1;18.9;1;210;9;31.3;1;1519;9;24.4;1;25.1;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240627;8.9;1;19.0;1;411;9;32.0;1;1207;9;24.4;1;25.5;1;13.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240628;0.2;1;18.9;1;419;9;32.8;1;1428;9;25.3;1;25.9;1;13.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240629;8.7;1;19.4;1;423;9;30.5;1;1442;9;23.9;1;25.0;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240630;2.2;1;17.2;1;918;9;22.9;1;1456;9;19.5;1;20.1;1;5.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240701;1.0;1;15.7;1;414;9;26.3;1;1312;9;20.1;1;21.0;1;10.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240702;0.0;1;14.0;1;409;9;21.4;1;955;9;17.2;1;17.7;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240703;0.6;1;12.4;1;331;9;22.6;1;1612;9;17.6;1;17.5;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240704;0.8;1;15.2;1;532;9;24.7;1;1603;9;18.5;1;20.0;1;9.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240705;0.0;1;13.1;1;355;9;28.2;1;1516;9;21.0;1;20.7;1;15.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240706;13.4;1;16.1;1;1542;9;24.0;1;1112;9;18.7;1;20.1;1;7.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240707;0.2;1;13.7;1;442;9;24.8;1;1651;9;18.3;1;19.3;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240708;0.0;1;11.1;1;444;9;29.5;1;1635;9;20.6;1;20.3;1;18.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240709;6.0;1;15.4;1;345;9;32.1;1;1333;9;24.4;1;23.8;1;16.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240710;1.2;1;19.4;1;533;9;26.5;1;1500;9;22.3;1;23.0;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240711;5.8;1;18.9;1;356;9;30.1;1;1241;9;23.7;1;24.5;1;11.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240712;23.9;1;18.3;1;1202;9;25.3;1;1340;9;19.7;1;21.8;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240713;0.2;1;11.2;1;417;9;25.2;1;1647;9;18.0;1;18.2;1;14.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240714;0.2;1;11.4;1;430;9;26.0;1;1250;9;19.5;1;18.7;1;14.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240715;3.8;1;15.7;1;436;9;29.3;1;1354;9;21.4;1;22.5;1;13.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240716;0.0;1;16.3;1;319;9;26.8;1;1440;9;21.1;1;21.6;1;10.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240717;0.0;1;15.6;1;2357;9;28.0;1;1638;9;21.7;1;21.8;1;12.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240718;0.0;1;13.9;1;430;9;31.6;1;1612;9;22.3;1;22.8;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240719;0.2;1;15.2;1;338;9;33.0;1;1714;9;24.1;1;24.1;1;17.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240720;6.6;1;18.1;1;355;9;34.7;1;1507;9;25.4;1;26.4;1;16.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240721;0.2;1;18.7;1;158;9;26.8;1;1615;9;21.6;1;22.8;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240722;0.0;1;18.7;1;2159;9;26.9;1;1527;9;21.9;1;22.8;1;8.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240723;0.0;1;15.2;1;357;9;27.4;1;1417;9;21.4;1;21.3;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240724;0.0;1;16.1;1;434;9;26.3;1;1400;9;20.8;1;21.2;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240725;0.2;1;13.8;1;426;9;29.1;1;1600;9;21.2;1;21.5;1;15.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240726;0.0;1;13.8;1;428;9;31.5;1;1636;9;23.1;1;22.7;1;17.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240727;0.0;1;17.4;1;427;9;33.8;1;1226;9;25.0;1;25.6;1;16.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240728;0.0;1;18.7;1;417;9;29.5;1;1559;9;23.2;1;24.1;1;10.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240729;0.0;1;16.2;1;421;9;33.7;1;1535;9;24.6;1;25.0;1;17.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240730;0.0;1;18.1;1;426;9;36.6;1;1411;9;27.4;1;27.4;1;18.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240731;1.2;1;22.2;1;444;9;36.6;1;1547;9;28.4;1;29.4;1;14.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240801;0.4;1;20.5;1;439;9;31.5;1;1322;9;25.4;1;26.0;1;11.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240802;0.2;1;18.7;1;431;9;31.1;1;1449;9;24.7;1;24.9;1;12.4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240803;0.0;1;17.7;1;443;9;29.2;1;1357;9;23.3;1;23.5;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240804;0.2;1;15.5;1;417;9;27.6;1;1357;9;21.3;1;21.6;1;12.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240805;0.0;1;15.4;1;422;9;30.1;1;1514;9;22.5;1;22.8;1;14.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240806;0.0;1;15.0;1;437;9;32.6;1;1504;9;24.0;1;23.8;1;17.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240807;0.0;1;19.4;1;342;9;31.3;1;1604;9;24.9;1;25.4;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240808;0.0;1;19.3;1;532;9;29.0;1;1445;9;23.0;1;24.2;1;9.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240809;0.0;1;14.5;1;457;9;31.8;1;1439;9;23.2;1;23.2;1;17.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240810;0.0;1;15.9;1;420;9;32.2;1;1612;9;24.2;1;24.1;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240811;0.0;1;17.4;1;409;9;35.8;1;1553;9;26.7;1;26.6;1;18.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240812;0.0;1;19.9;1;448;9;37.0;1;1537;9;28.2;1;28.5;1;17.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240813;30.4;1;19.7;1;126;9;36.0;1;1503;9;26.1;1;27.9;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240814;0.2;1;18.1;1;447;9;29.2;1;1248;9;23.0;1;23.7;1;11.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240815;0.2;1;19.9;1;200;9;30.1;1;1444;9;23.9;1;25.0;1;10.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240816;0.0;1;18.3;1;447;9;30.5;1;1525;9;23.9;1;24.4;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240817;7.6;1;15.8;1;454;9;29.9;1;1318;9;21.9;1;22.9;1;14.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240818;4.4;1;16.2;1;1108;9;18.1;1;1511;9;17.1;1;17.2;1;1.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240819;0.0;1;13.7;1;458;9;25.9;1;1448;9;19.3;1;19.8;1;12.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240820;0.0;1;13.0;1;443;9;28.0;1;1615;9;20.3;1;20.5;1;15.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240821;0.2;1;16.9;1;540;9;24.1;1;1540;9;19.0;1;20.5;1;7.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240822;0.0;1;9.0;1;457;9;27.4;1;1537;9;17.5;1;18.2;1;18.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240823;0.2;1;12.1;1;425;9;31.9;1;1608;9;21.6;1;22.0;1;19.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240824;34.8;1;14.6;1;503;9;32.6;1;1430;9;23.5;1;23.6;1;18.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240825;0.2;1;15.7;1;311;9;24.5;1;1521;9;18.3;1;20.1;1;8.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240826;0.0;1;11.0;1;502;9;24.5;1;1502;9;17.7;1;17.8;1;13.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240827;0.2;1;11.2;1;454;9;27.5;1;1632;9;19.0;1;19.4;1;16.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240828;0.0;1;15.0;1;439;9;33.0;1;1525;9;23.9;1;24.0;1;18.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240829;0.0;1;17.8;1;512;9;34.6;1;1632;9;25.6;1;26.2;1;16.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01367002;SAINT JULIEN SUR REYSSOUZE;46.403167;5.109833;189;20240830;0.2;1;17.9;1;453;9;32.4;1;1323;9;23.9;1;25.2;1;14.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
